Emp ID,Name Prefix,First Name,Middle Initial,Last Name,Gender,E Mail,Father's Name,Mother's Name,Mother's Maiden Name,Date of Birth,Time of Birth,Age in Yrs.,Weight in Kgs.,Date of Joining,Quarter of Joining,Half of Joining,Year of Joining,Month of Joining,Month Name of Joining,Short Month,Day of Joining,DOW of Joining,Short DOW,Age in Company (Years),Salary,Last % Hike,SSN,Phone No. ,Place Name,County,City,State,Zip,Region,User Name,Password
909139,Ms.,Eula,H,Atkinson,F,eula.atkinson@hotmail.com,Josef Atkinson,Juliana Atkinson,Daniels,5/6/1963,11:35:35 AM,54.27,52,2/16/2012,Q1,H1,2012,2,February,Feb,16,Thursday,Thu,5.45,70531,29%,699-16-1135,270-896-2990,Slemp,Perry,Slemp,KY,41763,South,ehatkinson,C:F1B\m\I
678436,Hon.,Theresa,M,Bender,F,theresa.bender@gmail.com,Daryl Bender,Sherry Bender,Harvey,2/27/1959,08:01:39 AM,58.45,54,2/27/1982,Q1,H1,1982,2,February,Feb,27,Saturday,Sat,35.44,112711,23%,632-31-4546,406-354-1359,Sonnette,Powder River,Sonnette,MT,59348,West,tmbender,4.[C3qdoo%pV
196011,Ms.,Kimberley,C,Jacobson,F,kimberley.jacobson@gmail.com,Julio Jacobson,Jeri Jacobson,Schultz,10/1/1989,08:36:03 AM,27.84,52,10/20/2010,Q4,H2,2010,10,October,Oct,20,Wednesday,Wed,6.78,129756,9%,064-02-7631,314-694-4397,Excelsior Springs,Clay,Excelsior Springs,MO,64024,Midwest,kcjacobson,Uq8pE_s[\M;Q6@5
666886,Mrs.,Angelita,J,Reyes,F,angelita.reyes@shaw.ca,Johnny Reyes,Susie Reyes,Adams,6/16/1963,07:20:48 AM,54.15,45,1/30/1987,Q1,H1,1987,1,January,Jan,30,Friday,Fri,30.51,117868,24%,384-37-1874,231-348-5787,West Bloomfield,Oakland,West Bloomfield,MI,48325,Midwest,ajreyes,8%zW%hUzI~sCDq
572348,Ms.,Selma,L,Floyd,F,selma.floyd@hotmail.com,Jared Floyd,Marina Floyd,Powell,9/30/1993,12:03:46 AM,23.84,58,11/26/2015,Q4,H2,2015,11,November,Nov,26,Thursday,Thu,1.67,65787,5%,132-98-3258,201-890-6290,Union City,Hudson,Union City,NJ,7087,Northeast,slfloyd,Y7.>7veD~
846144,Mrs.,Edna,B,Paul,F,edna.paul@yahoo.com,Donnell Paul,Blanche Paul,Koch,1/8/1960,06:31:33 PM,57.59,48,8/22/1989,Q3,H2,1989,8,August,Aug,22,Tuesday,Tue,27.95,75261,26%,701-18-9565,202-884-0157,Washington,District of Columbia,Washington,DC,20416,South,ebpaul,0;/}7C#o;aKr8
665326,Dr.,Dewayne,N,Sheppard,M,dewayne.sheppard@gmail.com,Jasper Sheppard,June Sheppard,Barnes,11/12/1958,02:26:42 AM,58.75,78,5/21/2003,Q2,H1,2003,5,May,May,21,Wednesday,Wed,14.2,117143,28%,174-86-5982,314-751-4025,Kansas City,Clay,Kansas City,MO,64165,Midwest,dnsheppard,YwdX;m@JA{>@-t
119399,Prof.,Gale,C,Rodriquez,M,gale.rodriquez@ibm.com,Clement Rodriquez,Alma Rodriquez,Ford,5/25/1961,02:42:59 PM,56.21,85,5/23/1995,Q2,H1,1995,5,May,May,23,Tuesday,Tue,22.2,90590,13%,092-02-5594,218-967-8338,Easton,Faribault,Easton,MN,56025,Midwest,gcrodriquez,PU*MO&Syj
744539,Mrs.,Cora,J,Blackburn,F,cora.blackburn@gmail.com,Orville Blackburn,Rosa Blackburn,Cox,12/24/1963,05:49:54 AM,53.63,53,11/7/2013,Q4,H2,2013,11,November,Nov,7,Thursday,Thu,3.72,62973,0%,203-84-3823,303-881-1240,Colorado Springs,El Paso,Colorado Springs,CO,80904,West,cjblackburn,6OHSp\Q$oz]!
518154,Drs.,Annmarie,D,Roth,F,annmarie.roth@outlook.com,Doyle Roth,Courtney Roth,Whitaker,10/16/1980,07:57:22 PM,36.81,45,2/22/2006,Q1,H1,2006,2,February,Feb,22,Wednesday,Wed,11.44,57649,14%,026-92-8374,212-963-4986,Bronx,Bronx,Bronx,NY,10455,Northeast,adroth,nB.f2v~p
416872,Mr.,Owen,Y,Lopez,M,owen.lopez@hotmail.co.uk,Albert Lopez,Sarah Lopez,Meadows,11/10/1976,02:52:56 AM,40.74,65,5/26/2017,Q2,H1,2017,5,May,May,26,Friday,Fri,0.17,128144,4%,399-31-8754,314-473-4852,Joplin,Jasper,Joplin,MO,64801,Midwest,oylopez,wF1dG|i~o~7Ii
339806,Ms.,Chrystal,Z,Pittman,F,chrystal.pittman@gmail.com,Dorian Pittman,Tricia Pittman,Simmons,11/20/1966,01:19:31 AM,50.72,47,3/23/2009,Q1,H1,2009,3,March,Mar,23,Monday,Mon,8.35,63095,27%,373-37-1916,212-255-0536,Wellesley Island,Jefferson,Wellesley Island,NY,13640,Northeast,czpittman,LnVZUK?af?fwCl]
991522,Hon.,Thurman,R,Daniel,M,thurman.daniel@gmail.com,Jessie Daniel,Stefanie Daniel,Elliott,4/14/1969,07:21:49 AM,48.32,86,11/18/2001,Q4,H2,2001,11,November,Nov,18,Sunday,Sun,15.7,168935,21%,117-98-3109,319-660-0064,Oakville,Louisa,Oakville,IA,52646,Midwest,trdaniel,c6X~1JtZ8%5l<
830373,Mr.,Darnell,Q,Hoffman,M,darnell.hoffman@rediffmail.com,Nelson Hoffman,Darcy Hoffman,Washington,4/17/1982,06:35:13 AM,35.3,75,2/25/2013,Q1,H1,2013,2,February,Feb,25,Monday,Mon,4.42,189337,18%,506-57-3479,406-889-6201,Somers,Flathead,Somers,MT,59932,West,dqhoffman,WWFYr-&s}!{
987377,Hon.,Raymundo,J,Sims,M,raymundo.sims@aol.com,Mitchel Sims,Flossie Sims,Mathis,11/27/1963,03:51:29 AM,53.7,59,8/14/2009,Q3,H2,2009,8,August,Aug,14,Friday,Fri,7.96,184370,15%,348-08-8490,218-865-5355,Sargeant,Mower,Sargeant,MN,55973,Midwest,rjsims,Z?pkAt7VN1pB75
551251,Mr.,Frederick,H,Graham,M,frederick.graham@aol.com,Malcolm Graham,Pat Graham,Cooke,12/22/1962,02:09:51 PM,54.64,79,4/26/2015,Q2,H1,2015,4,April,Apr,26,Sunday,Sun,2.26,180550,23%,039-74-3734,262-925-8981,Tisch Mills,Manitowoc,Tisch Mills,WI,54240,Midwest,fhgraham,k$[$BkWFR
143864,Ms.,Natalie,P,Marshall,F,natalie.marshall@outlook.com,Hershel Marshall,Teri Marshall,Larsen,12/24/1973,01:38:43 PM,43.62,58,3/25/2001,Q1,H1,2001,3,March,Mar,25,Sunday,Sun,16.35,118172,13%,465-99-7174,202-347-7490,Washington,Washington,Washington,DC,20023,South,npmarshall,nwMk-&N&icFr
679990,Mr.,Thad,R,Franklin,M,thad.franklin@charter.net,Shelton Franklin,Aurelia Franklin,Cash,2/24/1994,02:09:48 AM,23.44,51,11/2/2016,Q4,H2,2016,11,November,Nov,2,Wednesday,Wed,0.73,116818,12%,695-16-9414,423-587-6653,Baxter,Putnam,Baxter,TN,38544,South,trfranklin,bXok9WHsPLW0]
851939,Drs.,Belinda,Y,Trujillo,F,belinda.trujillo@btinternet.com,Efren Trujillo,Maryanne Trujillo,Carr,10/19/1991,05:43:08 AM,25.79,43,1/23/2017,Q1,H1,2017,1,January,Jan,23,Monday,Mon,0.51,156339,4%,651-62-6017,319-756-6511,Killduff,Jasper,Killduff,IA,50137,Midwest,bytrujillo,U+Uq+eM^>Zzkb6
272885,Ms.,Rosanna,P,Chase,F,rosanna.chase@yahoo.com,Ashley Chase,Shannon Chase,Kelley,4/12/1972,03:38:10 PM,45.32,42,12/22/2011,Q4,H2,2011,12,December,Dec,22,Thursday,Thu,5.6,81401,28%,230-99-8474,406-613-2777,Wolf Creek,Lewis and Clark,Wolf Creek,MT,59648,West,rpchase,Ns|}b~_2_a
588553,Ms.,Wilda,I,Rios,F,wilda.rios@yahoo.com,Jonathon Rios,Penelope Rios,Hayes,11/4/1986,02:03:36 AM,30.75,41,6/3/2010,Q2,H1,2010,6,June,Jun,3,Thursday,Thu,7.16,45345,24%,206-84-2861,207-782-0745,Sebago,Cumberland,Sebago,ME,4029,Northeast,wirios,D?y^Z:B7&/
739367,Drs.,Alyssa,P,Marquez,F,alyssa.marquez@gmail.com,Quincy Marquez,Johanna Marquez,Armstrong,5/26/1978,05:21:59 PM,39.2,46,7/7/2012,Q3,H2,2012,7,July,Jul,7,Saturday,Sat,5.06,46119,4%,353-08-7747,236-605-1693,Saltville,Smyth,Saltville,VA,24370,South,apmarquez,58E*?Rc%gD
271247,Mrs.,Liz,E,Barry,F,liz.barry@gmail.com,Bruno Barry,Allie Barry,Jacobs,9/2/1991,01:59:58 AM,25.92,46,8/26/2013,Q3,H2,2013,8,August,Aug,26,Monday,Mon,3.92,155974,25%,698-16-5440,209-903-1796,Los Angeles,Los Angeles,Los Angeles,CA,90080,West,lebarry,aqOo!UCor^iYfx
778200,Mr.,Mariano,D,Lloyd,M,mariano.lloyd@aol.com,Otis Lloyd,Margery Lloyd,Gomez,8/2/1959,12:43:00 AM,58.03,50,11/16/1996,Q4,H2,1996,11,November,Nov,16,Saturday,Sat,20.71,119877,17%,648-58-3097,304-979-3524,Ellamore,Randolph,Ellamore,WV,26267,South,mdlloyd,bR~\e-JMZ1
338449,Prof.,Forest,L,Moss,M,forest.moss@yahoo.com,Jack Moss,Harriett Moss,Hartman,8/29/1963,02:26:16 AM,53.95,59,5/13/1994,Q2,H1,1994,5,May,May,13,Friday,Fri,23.22,177768,3%,469-57-2790,701-635-9553,Fargo,Cass,Fargo,ND,58123,Midwest,flmoss,qPk<1OvFFz]R
581042,Mr.,Gino,K,Sullivan,M,gino.sullivan@exxonmobil.com,Eugenio Sullivan,Eddie Sullivan,Stanley,11/20/1965,03:35:32 AM,51.72,70,2/2/2014,Q1,H1,2014,2,February,Feb,2,Sunday,Sun,3.48,65297,16%,452-99-2078,236-716-9172,Earlysville,Albemarle,Earlysville,VA,22936,South,gksullivan,f1gucevRr
138800,Prof.,Jarred,T,Bernard,M,jarred.bernard@hotmail.com,Numbers Bernard,Sheena Bernard,Berger,5/1/1968,09:37:47 AM,49.27,51,4/24/2012,Q2,H1,2012,4,April,Apr,24,Tuesday,Tue,5.26,169107,28%,117-98-9147,205-585-7186,Natural Bridge,Winston,Natural Bridge,AL,35577,South,jtbernard,Gc@~ahIb+S%xKSX
553362,Mr.,Preston,X,Floyd,M,preston.floyd@bellsouth.net,Emilio Floyd,Edna Floyd,Owens,3/21/1968,03:16:12 AM,49.39,54,5/5/1992,Q2,H1,1992,5,May,May,5,Tuesday,Tue,25.25,68488,23%,321-11-9089,314-653-6714,Gideon,New Madrid,Gideon,MO,63848,Midwest,pxfloyd,EZ7OE9O_]<MK
435055,Mr.,Clinton,W,Farley,M,clinton.farley@sbcglobal.net,Gregg Farley,Constance Farley,Roberts,8/19/1982,03:16:20 PM,34.96,66,5/31/2015,Q2,H1,2015,5,May,May,31,Sunday,Sun,2.16,87911,13%,750-20-0365,231-961-6736,Ortonville,Oakland,Ortonville,MI,48462,Midwest,cwfarley,DoC5^KHvcV2
469392,Mrs.,Dana,A,Hill,F,dana.hill@gmail.com,Ezra Hill,Laurie Hill,Macdonald,11/5/1958,11:53:15 PM,58.77,59,6/29/1999,Q2,H1,1999,6,June,Jun,29,Tuesday,Tue,18.09,146938,6%,137-25-3034,907-394-7955,Sand Point,Aleutians East,Sand Point,AK,99661,West,dahill,ikHMM:43e262rh$
161467,Mr.,Odell,G,Bryan,M,odell.bryan@yahoo.co.in,Reuben Bryan,Leila Bryan,Owen,10/20/1980,04:24:56 AM,36.79,89,8/4/2012,Q3,H2,2012,8,August,Aug,4,Saturday,Sat,4.98,47971,2%,321-11-2808,262-231-1161,Twin Lakes,Kenosha,Twin Lakes,WI,53181,Midwest,ogbryan,ThAp87xBLu
755543,Drs.,Tameka,N,Atkinson,F,tameka.atkinson@hotmail.com,Carlton Atkinson,Minerva Atkinson,Schroeder,8/30/1983,12:40:05 AM,33.93,46,10/12/2009,Q4,H2,2009,10,October,Oct,12,Monday,Mon,7.8,100525,26%,596-94-7472,240-525-4695,Glyndon,Baltimore,Glyndon,MD,21071,South,tnatkinson,P6>iVf~ZI?el
129077,Mr.,Dominique,Z,Moreno,M,dominique.moreno@aol.com,Mark Moreno,Laverne Moreno,Holt,1/8/1991,09:21:39 AM,26.57,83,8/26/2014,Q3,H2,2014,8,August,Aug,26,Tuesday,Tue,2.92,65901,18%,370-37-4770,385-619-6792,Lynndyl,Millard,Lynndyl,UT,84640,West,dzmoreno,OI4:j#*J~x~pVV
707856,Mr.,Abraham,H,Mayo,M,abraham.mayo@ibm.com,Marcelino Mayo,Shelley Mayo,Ramsey,5/3/1989,12:14:09 AM,28.25,58,1/31/2015,Q1,H1,2015,1,January,Jan,31,Saturday,Sat,2.49,190663,16%,527-99-3279,270-635-8933,Krypton,Perry,Krypton,KY,41754,South,ahmayo,GXT3<Mbi]pz
817818,Mr.,Augustus,V,Hines,M,augustus.hines@yahoo.com,Carter Hines,Jodie Hines,Mcbride,11/27/1966,10:37:14 AM,50.7,90,11/13/1990,Q4,H2,1990,11,November,Nov,13,Tuesday,Tue,26.72,183713,26%,721-18-0372,206-591-3506,Yakima,Yakima,Yakima,WA,98903,West,avhines,Z}}6gzxW
226811,Hon.,Rene,X,Burks,M,rene.burks@rediffmail.com,Charley Burks,Ebony Burks,Estrada,1/1/1992,12:40:54 AM,25.59,83,12/24/2016,Q4,H2,2016,12,December,Dec,24,Saturday,Sat,0.59,52560,18%,642-29-3799,270-263-6464,Buckner,Oldham,Buckner,KY,40010,South,rxburks,Zo4rpvy_MTSC
283199,Mr.,Christian,V,Acevedo,M,christian.acevedo@outlook.com,Edward Acevedo,Genevieve Acevedo,Jacobson,7/21/1980,11:31:54 AM,37.04,89,9/16/2006,Q3,H2,2006,9,September,Sep,16,Saturday,Sat,10.87,132022,16%,134-98-5971,216-560-2480,Canton,Stark,Canton,OH,44705,Midwest,cvacevedo,I7q!^x_H4
319493,Mr.,Major,X,Lucas,M,major.lucas@gmail.com,Gino Lucas,Lelia Lucas,George,11/9/1982,08:59:07 PM,34.74,53,2/9/2011,Q1,H1,2011,2,February,Feb,9,Wednesday,Wed,6.47,105620,17%,145-23-2504,803-342-2604,Salters,Williamsburg,Salters,SC,29590,South,mxlucas,qMN+K-VUu*pc$UA
205347,Ms.,Frieda,Z,Hebert,F,frieda.hebert@ntlworld.com,Jamal Hebert,Shawna Hebert,Conrad,8/23/1957,05:59:14 PM,59.97,44,6/11/1985,Q2,H1,1985,6,June,Jun,11,Tuesday,Tue,32.15,138878,18%,209-84-9070,215-341-4420,Allentown,Lehigh,Allentown,PA,18175,Northeast,fzhebert,5@Ik#v2^E+vx8
508019,Ms.,Rachael,S,Newman,F,rachael.newman@gmail.com,Carmine Newman,Dianna Newman,Mosley,6/12/1960,12:27:24 PM,57.16,42,7/11/2001,Q3,H2,2001,7,July,Jul,11,Wednesday,Wed,16.06,166948,3%,443-27-3150,205-630-4701,Houston,Winston,Houston,AL,35572,South,rsnewman,oJtUrW^FP%PE
774862,Ms.,Bernadine,S,Joseph,F,bernadine.joseph@gmail.com,Louie Joseph,Flossie Joseph,Orr,12/1/1967,02:43:23 AM,49.69,53,3/3/2006,Q1,H1,2006,3,March,Mar,3,Friday,Fri,11.41,49212,25%,667-48-9716,270-399-4566,Lexington,Fayette,Lexington,KY,40513,South,bsjoseph,Jd[$u#}\.@0a
394200,Mrs.,Deanna,P,Mccoy,F,deanna.mccoy@yahoo.com,Reuben Mccoy,Latonya Mccoy,Cote,9/8/1972,07:36:38 PM,44.92,54,6/27/1995,Q2,H1,1995,6,June,Jun,27,Tuesday,Tue,22.1,92993,9%,248-99-2433,262-864-7136,Milwaukee,Milwaukee,Milwaukee,WI,53218,Midwest,dpmccoy,YO[*w%DZv8c
887692,Mr.,Joseph,B,Tucker,M,joseph.tucker@bp.com,Lamont Tucker,Rosalie Tucker,Erickson,10/3/1979,06:49:39 PM,37.84,51,8/22/2006,Q3,H2,2006,8,August,Aug,22,Tuesday,Tue,10.94,199923,23%,232-57-4416,423-702-7689,Camden,Benton,Camden,TN,38320,South,jbtucker,HZGG@\h.k
408248,Hon.,Antwan,L,Richardson,M,antwan.richardson@hotmail.com,Randell Richardson,Stacy Richardson,Thomas,9/29/1973,04:05:52 AM,43.86,83,7/15/2004,Q3,H2,2004,7,July,Jul,15,Thursday,Thu,13.04,114321,13%,058-02-5142,209-406-6320,San Bernardino,San Bernardino,San Bernardino,CA,92409,West,alrichardson,Yi[N}0Sp
787931,Hon.,Harrison,D,Ortega,M,harrison.ortega@exxonmobil.com,Lionel Ortega,Judith Ortega,Murphy,4/13/1975,06:18:17 AM,42.32,82,7/27/1998,Q3,H2,1998,7,July,Jul,27,Monday,Mon,19.02,175569,16%,232-57-2534,314-369-3092,Kansas City,Jackson,Kansas City,MO,64198,Midwest,hdortega,yj%QK39t5]B9XFQ
547050,Mr.,Dylan,T,Cantu,M,dylan.cantu@aol.com,Sandy Cantu,Laverne Cantu,Blackwell,7/1/1963,10:41:52 PM,54.11,60,12/25/1998,Q4,H2,1998,12,December,Dec,25,Friday,Fri,18.6,168495,11%,264-99-1821,202-492-5695,Washington Navy Yard,District Of Columbia,Washington Navy Yard,DC,20376,South,dtcantu,G9bU*da>K[Y
964084,Mr.,Winston,J,Hewitt,M,winston.hewitt@bp.com,Everett Hewitt,Cheryl Hewitt,Dyer,4/11/1958,05:27:12 AM,59.34,54,8/14/2013,Q3,H2,2013,8,August,Aug,14,Wednesday,Wed,3.96,89708,9%,213-91-5204,225-919-9605,Napoleonville,Assumption,Napoleonville,LA,70390,South,wjhewitt,X\~>b*p/];
574256,Mrs.,Serena,F,Marshall,F,serena.marshall@yahoo.com,Alfredo Marshall,Odessa Marshall,Bender,11/1/1980,12:05:16 AM,36.76,59,5/1/2016,Q2,H1,2016,5,May,May,1,Sunday,Sun,1.24,136097,0%,367-39-8919,240-890-0735,Curtis Bay,Anne Arundel,Curtis Bay,MD,21226,South,sfmarshall,k*1<bwK|lI%
215473,Ms.,Maryann,V,Vance,F,maryann.vance@sbcglobal.net,Humberto Vance,Lucy Vance,Aguirre,11/2/1971,07:35:51 PM,45.77,54,6/8/2010,Q2,H1,2010,6,June,Jun,8,Tuesday,Tue,7.14,116843,11%,765-27-6732,228-827-0595,Chunky,Newton,Chunky,MS,39323,South,mvvance,R%<3dFu@Wml1>LD
932175,Ms.,Roxie,E,Mckay,F,roxie.mckay@gmail.com,Yong Mckay,Gail Mckay,Hurley,10/14/1989,06:11:58 PM,27.81,49,11/25/2013,Q4,H2,2013,11,November,Nov,25,Monday,Mon,3.67,44868,14%,084-02-1453,216-940-3945,Piney Fork,Jefferson,Piney Fork,OH,43941,Midwest,remckay,a&.!PhcY$
472119,Dr.,Sonny,F,Morin,M,sonny.morin@gmail.com,Rich Morin,Grace Morin,Mccall,11/19/1969,12:55:27 AM,47.72,60,11/15/2001,Q4,H2,2001,11,November,Nov,15,Thursday,Thu,15.71,120002,12%,591-99-8508,216-364-8955,Cincinnati,Hamilton,Cincinnati,OH,45240,Midwest,sfmorin,T+XkOfDSP]%hVP5
282137,Mr.,Eduardo,Q,Burnett,M,eduardo.burnett@gmail.com,Rafael Burnett,Mable Burnett,Sweeney,3/30/1970,01:14:34 AM,47.36,75,2/27/2002,Q1,H1,2002,2,February,Feb,27,Wednesday,Wed,15.42,146973,20%,072-02-8158,262-498-0317,Pelican Lake,Oneida,Pelican Lake,WI,54463,Midwest,eqburnett,fyw&DhL@+X
395867,Mrs.,Marietta,X,Watson,F,marietta.watson@gmail.com,Johnathon Watson,Elisabeth Watson,Harper,3/25/1971,06:35:09 AM,46.38,58,1/31/2014,Q1,H1,2014,1,January,Jan,31,Friday,Fri,3.49,138943,27%,233-57-5403,480-621-8088,Prescott,Yavapai,Prescott,AZ,86302,West,mxwatson,U1c6yCyg]H~
923329,Ms.,Nettie,A,Preston,F,nettie.preston@gmail.com,Raymundo Preston,Staci Preston,Blankenship,6/26/1979,04:51:33 PM,38.12,40,9/15/2003,Q3,H2,2003,9,September,Sep,15,Monday,Mon,13.88,174389,23%,029-92-9147,216-500-1514,Columbus,Franklin,Columbus,OH,43279,Midwest,napreston,ReYu#AeF}:
